,reviews_username,name,rating
26084,nickmirabile,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26085,aquaticus03,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26086,finsfan0210,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26087,supnfan26814,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26089,shev23,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26090,ericmayorofreno,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26091,soccerlos,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26092,colombiana,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26093,tanksgv14,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26094,shasta71,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26095,dudebro25,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26096,giraffe,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26097,jpbluebird,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26098,nikemike21,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26099,kantd9it,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26100,denisse,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26101,bmhogue,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26102,metalfreak,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26103,racheh222,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26105,cjw15010,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26106,rocker,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26107,moorestone1,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26108,agentjelly007,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26109,chico,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26110,mattd1984,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26112,robin,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26113,nano,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26114,timh,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26115,hbdad,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26116,turtlepower,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26118,fergy,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26119,solam1013,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26120,jmas,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26121,mjoct04,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26122,monsterlover,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26123,ca619,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26124,t12588,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26125,alternateshark6,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26126,shmoo,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26127,kangman,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26128,alicecrowo,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26129,bsyo1021,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26130,jeo393,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26131,rnelson,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26132,dany123,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26133,seanam100,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26134,kingjasiah,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26135,giddy,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26137,movie101,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26138,jimj,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26139,bman,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26140,luckyme,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26141,envy,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26142,k123m45,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26143,vinny22,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26144,bargeboy3,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26145,whoknew76,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26146,s7buff,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26147,stacy,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26148,tmquinn,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26149,devilcris,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26150,angygirl80,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26151,moochimommy,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26152,baseball,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26153,groy31,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26154,mrk916,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26155,paman,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26157,jomesz,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26159,sebi,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26160,zakkzakk,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26161,joeshmo,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26162,aktcharlotte,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26163,phxreborn,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26164,dval,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26165,oldschoolfan1960,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26166,gadziller,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26167,matrick02,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26168,dannyboy1990,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26169,abel9027,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26170,raphael,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26171,berrybreeze,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26172,hlmercado,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26173,cubano8595,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26174,rolandct,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26175,statpat35,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26176,kaminari,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26178,berglynn06,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26179,darknight5415,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26180,brakk,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26181,mrmrscastro,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26182,cam10171,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26183,qbndmnkn,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26185,jimmy520000,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26186,lchase14,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26187,coltsfan12,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26188,jordanairr,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26189,belle,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26190,machomike,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26192,jlm91364,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26193,captncare,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26194,perezreviews,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26195,sahm1980,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26196,1970,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26197,mdatc34,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26198,abam,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26199,incrediblet,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26201,pink,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5.0
26209,windowkitty,Voortman Sugar Free Fudge Chocolate Chip Cookies,5.0
26210,debbie,Voortman Sugar Free Fudge Chocolate Chip Cookies,5.0
26211,judydo,Voortman Sugar Free Fudge Chocolate Chip Cookies,5.0
26212,theunit,Voortman Sugar Free Fudge Chocolate Chip Cookies,5.0
26213,moonshines,"Finish Gelpacs Dishwasher Detergent, Orange Scent, 84ct",2.0
26214,autumn,"Finish Gelpacs Dishwasher Detergent, Orange Scent, 84ct",3.0
26215,blairsgrove,"Finish Gelpacs Dishwasher Detergent, Orange Scent, 84ct",3.0
26216,ephiphany,"Finish Gelpacs Dishwasher Detergent, Orange Scent, 84ct",4.0
26217,cygnusx1,"Finish Gelpacs Dishwasher Detergent, Orange Scent, 84ct",5.0
26218,bluenose,"Finish Gelpacs Dishwasher Detergent, Orange Scent, 84ct",5.0
26219,strawboss,"Finish Gelpacs Dishwasher Detergent, Orange Scent, 84ct",5.0
26220,corinnegreat,"Finish Gelpacs Dishwasher Detergent, Orange Scent, 84ct",5.0
26221,cd garland,Tim Holtz Retractable Craft Pick-Red 6x.5,5.0
26222,brenda2009731,Tim Holtz Retractable Craft Pick-Red 6x.5,5.0
26223,saraaaa85,Tim Holtz Retractable Craft Pick-Red 6x.5,5.0
26224,windowkitty,Ragu Traditional Pasta Sauce,1.0
26225,bmal1,Ragu Traditional Pasta Sauce,1.0
26226,newburn,Ragu Traditional Pasta Sauce,2.0
26227,rosepetal02891,Ragu Traditional Pasta Sauce,3.0
26228,lisa,Ragu Traditional Pasta Sauce,4.0
26229,mamakero,Ragu Traditional Pasta Sauce,4.0
26230,haydock,Ragu Traditional Pasta Sauce,4.0
26231,cheygail,Ragu Traditional Pasta Sauce,4.0
26232,sweet43,Ragu Traditional Pasta Sauce,4.0
26233,smilineyes53,Ragu Traditional Pasta Sauce,4.0
26234,rlobh,Ragu Traditional Pasta Sauce,4.0
26235,browneyedgirl,Ragu Traditional Pasta Sauce,5.0
26236,joanne,Ragu Traditional Pasta Sauce,5.0
26237,christina,Ragu Traditional Pasta Sauce,5.0
26238,anngm,Ragu Traditional Pasta Sauce,5.0
26239,hazel,Ragu Traditional Pasta Sauce,5.0
26240,floridaraised,Ragu Traditional Pasta Sauce,5.0
26241,lindy,Ragu Traditional Pasta Sauce,5.0
26242,snowqueen,Ragu Traditional Pasta Sauce,5.0
26243,lekisha,Ragu Traditional Pasta Sauce,5.0
26244,kathy,Ragu Traditional Pasta Sauce,5.0
26245,louie,Ragu Traditional Pasta Sauce,5.0
26246,mgmg,Ragu Traditional Pasta Sauce,5.0
26247,pinkchux,Ragu Traditional Pasta Sauce,5.0
26248,blissfloww,Ragu Traditional Pasta Sauce,5.0
26249,sylviaii,Ragu Traditional Pasta Sauce,5.0
26250,anne,Ragu Traditional Pasta Sauce,5.0
26251,ninazlata,Ragu Traditional Pasta Sauce,5.0
26252,wally,Ragu Traditional Pasta Sauce,5.0
26253,thively,Ragu Traditional Pasta Sauce,5.0
26254,shorty,Ragu Traditional Pasta Sauce,5.0
26255,blaird,Ragu Traditional Pasta Sauce,5.0
26256,collb19,Ragu Traditional Pasta Sauce,5.0
26257,mimi,Ragu Traditional Pasta Sauce,5.0
26258,ashley1984,Ragu Traditional Pasta Sauce,5.0
26259,lcraighicks,Ragu Traditional Pasta Sauce,5.0
26260,debb,Ragu Traditional Pasta Sauce,5.0
26261,stioneysilence,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),1.0
26262,soulsabr,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),2.0
26263,gsparky,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),2.0
26264,kevman79,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),2.5
26265,kiko,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),3.0
26266,jks84117,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),3.0
26267,souzat,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),3.0
26269,geng,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),3.0
26270,louwho,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),3.0
26271,nani0,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),4.0
26272,goosucowboys,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),4.0
26273,mjsummers20,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),4.0
26274,xavenger,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),4.0
26275,avwriter,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),4.0
26276,highdefdude,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),4.0
26277,jimbojack123,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),4.0
26278,mpagc,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),4.0
26279,bigpapanunez,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),4.0
26280,kfc1,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),4.0
26281,theams,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),4.0
26282,vivek,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),4.0
26283,popawon,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),4.0
26284,malk,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),4.0
26285,solarwnz,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),4.0
26286,disney32,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),4.0
26287,allf,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),4.0
26288,unclehero,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),4.0
26289,battlecrabs,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),4.0
26290,leftylonga,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),4.0
26291,shadow,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),4.0
26292,iphone6,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),4.0
26293,btechthor,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),4.0
26294,driftingsupra,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),4.0
26295,1979edes,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),4.0
26296,menzy76,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),4.0
26297,jadabugg,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),4.0
26298,starguy,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),4.0
26299,ksretiree,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),4.0
26300,xzaclee16,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),4.0
26301,jerryelbow,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),4.0
26302,superjv4,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),4.0
26303,kaito05,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),4.0
26304,kermit2,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),4.0
26305,blondie,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),4.0
26306,romeo,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),4.0
26307,amandagb,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),4.0
26308,jayjay,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),4.0
26309,atomfunk,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),4.0
26310,hillshiredr,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),4.0
26311,zmikez,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),4.0
26312,dtpara,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26313,donjohn,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26314,duke,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26315,tina,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26317,avtub,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26318,waikayemm,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26319,bbshopper,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26320,aisha,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26321,james,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26322,pookie92,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26323,jenwyb,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26324,xjryan,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26325,jose13,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26326,bill2009,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26327,wgustudent,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26328,antisoshl,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26329,chaoscurse,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26330,guymac,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26331,katzenjammer5,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26332,dezz2013,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26333,tonilynn,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26334,vividos,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26335,mikeylikesit,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26336,topjimmy,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26337,leegordy32,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26338,brandan,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26339,netters,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26340,backlot,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26341,givealms,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26342,jayyroget38,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26343,itsagoodmovie,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26344,gotgate,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26345,zaskar,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26346,strech,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26347,robert38,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26348,coronadad,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26349,jso1,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26350,thesmartone,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26351,papaperp,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26352,purplehummingbird,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26353,sasw,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26354,boss,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26355,dalaniaz,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26356,laura85pr,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26357,nasafemme,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26358,junowoman,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26359,kenw,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26360,joez,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26361,pfiggs71,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26362,disdoug,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26363,treader,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26364,grif1469,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26365,barbarian407,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26366,mikedawiz,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26367,gogirl85,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26368,brighteyes711,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26369,wisdomseeker,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26370,greggery,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26371,cindy,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26372,supnfan26814,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26373,jjodko,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26374,breazye,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26375,cspiff69,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26376,guanaca,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26377,flysizzles,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26378,andrewpl,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26379,azcfa,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26380,busymomof2,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26381,jmedlin,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26382,ronnied,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26383,m52g75,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26384,giftu,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26385,charliebx,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26386,ouroboros,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26387,southerncracker,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26388,rainmt,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26389,butterfly,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26390,jmed21,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26391,silversonic88,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26392,booger,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26393,modifymedia,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26394,newbie,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26395,jareds,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26396,trlaird,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26397,skyking046,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26398,mike,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26399,sputzydre,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26400,drak,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26401,amih,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26402,alexpr,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26403,momo313,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26404,thejoker,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26405,bashfulhunk4u,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26406,jpetko,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26407,catsrule,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
26408,maypink,Stargate (ws) (ultimate Edition) (director's Cut) (dvdvideo),5.0
